product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,total_revenue,year,month,day_name
FB001172,Outerwear,Ann Taylor,Spring,XS,Navy,80.55,43.7,45.35,2024-10-21,41,4.8,True,Changed Mind,1859.3500000000001,2024,10,Monday
FB001173,Shoes,Banana Republic,Winter,M,Beige,171.48,0.0,171.48,2025-08-06,15,2.4,False,No Return,2572.2,2025,8,Wednesday
FB001174,Tops,Ann Taylor,Spring,XL,Navy,30.81,15.7,25.97,2024-09-19,4,2.986604189636163,False,No Return,103.88,2024,9,Thursday
FB001175,Dresses,H&M,Summer,L,Blue,97.14,0.0,97.14,2025-08-06,20,4.1,False,No Return,1942.8,2025,8,Wednesday
FB001176,Shoes,Forever21,Fall,S,White,128.27,0.0,128.27,2025-08-06,28,2.986604189636163,False,No Return,3591.5600000000004,2025,8,Wednesday
FB001177,Dresses,Zara,Winter,XL,Green,174.86,0.0,174.86,2025-08-06,43,4.6,False,No Return,7518.9800000000005,2025,8,Wednesday
FB001178,Dresses,Banana Republic,Winter,XL,White,100.03,0.0,100.03,2025-08-06,36,1.9,True,Quality Issue,3601.08,2025,8,Wednesday
FB001179,Dresses,Zara,Winter,S,Purple,49.89,0.0,49.89,2025-08-06,0,3.5,True,Wrong Item,0.0,2025,8,Wednesday
FB001180,Shoes,H&M,Fall,XL,Brown,170.43,0.0,170.43,2025-08-06,22,2.986604189636163,False,No Return,3749.46,2025,8,Wednesday
FB001181,Outerwear,Gap,Summer,XS,Navy,186.78,0.0,186.78,2025-08-06,22,2.9,False,No Return,4109.16,2025,8,Wednesday
FB001182,Accessories,Forever21,Fall,Unknown,Navy,63.98,0.0,63.98,2025-08-06,36,1.7,False,No Return,2303.2799999999997,2025,8,Wednesday
FB001183,Outerwear,Forever21,Fall,XS,Navy,225.64,0.0,225.64,2025-08-06,31,1.3,False,No Return,6994.839999999999,2025,8,Wednesday
FB001184,Tops,Mango,Fall,XS,White,115.29,13.9,99.26,2025-08-06,37,2.986604189636163,False,No Return,3672.6200000000003,2025,8,Wednesday
FB001185,Bottoms,Mango,Fall,XS,White,92.59,0.0,92.59,2025-08-06,39,2.3,False,No Return,3611.01,2025,8,Wednesday
FB001186,Accessories,Uniqlo,Spring,Unknown,Beige,67.65,26.2,49.93,2025-05-28,23,1.7,False,No Return,1148.39,2025,5,Wednesday
FB001187,Outerwear,Ann Taylor,Spring,L,White,128.92,0.0,128.92,2025-07-10,40,1.5,False,No Return,5156.799999999999,2025,7,Thursday
FB001188,Accessories,Banana Republic,Fall,Unknown,Red,16.51,16.8,13.74,2025-08-06,47,1.2,False,No Return,645.78,2025,8,Wednesday
FB001189,Shoes,Banana Republic,Winter,Unknown,Gray,173.66,42.7,99.51,2025-08-06,1,3.1,False,No Return,99.51,2025,8,Wednesday
FB001190,Tops,H&M,Spring,S,Black,71.49,20.9,56.55,2025-01-12,33,1.3,False,No Return,1866.1499999999999,2025,1,Sunday
FB001191,Outerwear,Uniqlo,Fall,XXL,Gray,230.81,24.3,174.72,2025-08-06,26,2.986604189636163,True,Size Issue,4542.72,2025,8,Wednesday
FB001192,Shoes,H&M,Spring,XS,Green,101.0,58.6,41.81,2025-07-04,44,1.2,False,No Return,1839.64,2025,7,Friday
FB001193,Outerwear,Mango,Winter,XXL,Brown,116.37,52.6,55.16,2025-08-06,43,2.4,False,No Return,2371.8799999999997,2025,8,Wednesday
FB001194,Shoes,H&M,Spring,L,Beige,150.28,8.3,137.81,2025-01-22,48,2.9,False,No Return,6614.88,2025,1,Wednesday
FB001195,Outerwear,Zara,Winter,XL,Gray,107.81,0.0,107.81,2025-08-06,15,2.7,False,No Return,1617.15,2025,8,Wednesday
FB001196,Dresses,Zara,Spring,L,Navy,61.24,0.0,61.24,2025-04-05,3,2.986604189636163,False,No Return,183.72,2025,4,Saturday
FB001197,Accessories,Zara,Winter,Unknown,Green,34.04,0.0,34.04,2025-08-06,3,1.9,False,No Return,102.12,2025,8,Wednesday
FB001198,Dresses,Gap,Summer,S,Brown,168.16,45.9,90.97,2025-08-06,44,1.5,False,No Return,4002.68,2025,8,Wednesday
FB001199,Tops,Ann Taylor,Fall,M,Red,74.07,0.0,74.07,2025-08-06,47,1.4,False,No Return,3481.2899999999995,2025,8,Wednesday
FB001200,Tops,Forever21,Winter,XXL,Brown,84.75,0.0,84.75,2025-08-06,7,2.5,False,No Return,593.25,2025,8,Wednesday
FB001201,Shoes,Mango,Summer,M,Red,187.47,9.6,169.47,2025-08-06,28,4.0,False,No Return,4745.16,2025,8,Wednesday
FB001202,Accessories,Uniqlo,Spring,Unknown,Green,45.81,14.1,39.35,2025-04-14,29,2.986604189636163,False,No Return,1141.15,2025,4,Monday
FB001203,Outerwear,Banana Republic,Fall,XL,Brown,87.09,0.0,87.09,2025-08-06,8,2.8,False,No Return,696.72,2025,8,Wednesday
FB001204,Outerwear,H&M,Summer,XS,Brown,232.5,56.8,100.44,2025-08-06,23,2.9,True,Size Issue,2310.12,2025,8,Wednesday
FB001205,Shoes,Ann Taylor,Spring,XS,Purple,184.87,0.0,184.87,2024-09-28,32,1.8,False,No Return,5915.84,2024,9,Saturday
FB001206,Tops,Gap,Fall,XS,Gray,31.36,0.0,31.36,2025-08-06,50,3.4,False,No Return,1568.0,2025,8,Wednesday
FB001207,Accessories,H&M,Winter,Unknown,Navy,62.26,24.6,46.94,2025-08-06,33,3.5,False,No Return,1549.02,2025,8,Wednesday
FB001208,Accessories,Mango,Summer,Unknown,Navy,64.82,42.2,37.47,2025-08-06,26,1.3,False,No Return,974.22,2025,8,Wednesday
FB001209,Accessories,Zara,Spring,Unknown,Blue,15.92,0.0,15.92,2024-09-06,7,4.1,False,No Return,111.44,2024,9,Friday
FB001210,Outerwear,H&M,Spring,M,Purple,180.83,0.0,180.83,2024-09-02,20,2.0,False,No Return,3616.6000000000004,2024,9,Monday
FB001211,Shoes,Forever21,Summer,L,Brown,73.81,0.0,73.81,2025-08-06,44,1.3,False,No Return,3247.6400000000003,2025,8,Wednesday
FB001212,Shoes,Ann Taylor,Summer,XXL,Beige,127.52,0.0,127.52,2025-08-06,0,3.4,False,No Return,0.0,2025,8,Wednesday
FB001213,Bottoms,H&M,Fall,Unknown,Brown,52.08,0.0,52.08,2025-08-06,12,2.986604189636163,False,No Return,624.96,2025,8,Wednesday
FB001214,Bottoms,Forever21,Winter,XS,Red,32.83,23.0,25.28,2025-08-06,24,1.1,False,No Return,606.72,2025,8,Wednesday
FB001215,Tops,Banana Republic,Winter,S,Purple,108.92,0.0,108.92,2025-08-06,6,1.8,False,No Return,653.52,2025,8,Wednesday
FB001216,Shoes,Forever21,Winter,Unknown,Navy,85.83,47.5,45.06,2025-08-06,8,1.1,False,No Return,360.48,2025,8,Wednesday
FB001217,Accessories,Zara,Spring,Unknown,Blue,62.02,0.0,62.02,2025-04-25,3,3.7,False,No Return,186.06,2025,4,Friday
FB001218,Shoes,H&M,Summer,XL,Black,127.31,5.4,120.44,2025-08-06,34,2.5,False,No Return,4094.96,2025,8,Wednesday
FB001219,Tops,Ann Taylor,Fall,Unknown,Red,35.74,0.0,35.74,2025-08-06,33,2.986604189636163,True,Color Mismatch,1179.42,2025,8,Wednesday
FB001220,Accessories,H&M,Summer,Unknown,Gray,69.62,27.9,50.2,2025-08-06,5,1.1,False,No Return,251.0,2025,8,Wednesday
FB001221,Tops,Zara,Winter,XXL,Black,92.01,28.8,65.51,2025-08-06,37,1.9,False,No Return,2423.8700000000003,2025,8,Wednesday
FB001222,Shoes,Mango,Fall,M,Black,110.1,0.0,110.1,2025-08-06,13,3.6,True,Changed Mind,1431.3,2025,8,Wednesday
FB001223,Bottoms,Zara,Fall,XXL,Red,109.05,0.0,109.05,2025-08-06,13,3.7,False,No Return,1417.6499999999999,2025,8,Wednesday
FB001224,Accessories,Forever21,Winter,Unknown,Beige,67.46,0.0,67.46,2025-08-06,28,1.4,False,No Return,1888.8799999999999,2025,8,Wednesday
FB001225,Shoes,Ann Taylor,Winter,M,White,110.11,10.2,98.88,2025-08-06,47,2.986604189636163,False,No Return,4647.36,2025,8,Wednesday
FB001226,Shoes,Banana Republic,Summer,XL,White,162.5,0.0,162.5,2025-08-06,45,2.986604189636163,False,No Return,7312.5,2025,8,Wednesday
FB001227,Accessories,Uniqlo,Summer,Unknown,Black,23.8,8.3,21.82,2025-08-06,0,3.5,False,No Return,0.0,2025,8,Wednesday
FB001228,Bottoms,Banana Republic,Fall,XS,Brown,115.89,0.0,115.89,2025-08-06,34,2.9,False,No Return,3940.26,2025,8,Wednesday
FB001229,Outerwear,H&M,Spring,M,Red,139.2,42.5,80.04,2024-10-02,27,2.9,False,No Return,2161.0800000000004,2024,10,Wednesday
FB001230,Dresses,Forever21,Fall,S,Navy,120.42,36.7,76.23,2025-08-06,46,2.4,False,No Return,3506.5800000000004,2025,8,Wednesday
FB001231,Accessories,Banana Republic,Fall,Unknown,Beige,72.81,0.0,72.81,2025-08-06,4,4.3,False,No Return,291.24,2025,8,Wednesday
FB001232,Accessories,Zara,Spring,Unknown,Brown,29.75,0.0,29.75,2025-02-07,37,3.9,False,No Return,1100.75,2025,2,Friday
FB001233,Tops,Gap,Summer,XL,Black,33.63,0.0,33.63,2025-08-06,13,4.7,False,No Return,437.19000000000005,2025,8,Wednesday
FB001234,Outerwear,Banana Republic,Fall,S,Brown,101.93,0.0,101.93,2025-08-06,31,2.986604189636163,False,No Return,3159.8300000000004,2025,8,Wednesday
FB001235,Accessories,Mango,Winter,Unknown,White,41.43,0.0,41.43,2025-08-06,10,2.986604189636163,False,No Return,414.3,2025,8,Wednesday
FB001236,Outerwear,Ann Taylor,Spring,L,Green,126.14,0.0,126.14,2025-05-18,24,3.6,False,No Return,3027.36,2025,5,Sunday
FB001237,Bottoms,Zara,Spring,M,Purple,96.76,0.0,96.76,2025-02-26,6,2.986604189636163,False,No Return,580.5600000000001,2025,2,Wednesday
FB001238,Tops,Mango,Winter,XS,Navy,114.32,0.0,114.32,2025-08-06,27,5.0,False,No Return,3086.64,2025,8,Wednesday
FB001239,Shoes,H&M,Spring,S,Purple,102.46,0.0,102.46,2024-12-17,20,3.7,True,Quality Issue,2049.2,2024,12,Tuesday
FB001240,Bottoms,Uniqlo,Summer,L,Pink,95.7,15.0,81.34,2025-08-06,9,4.9,False,No Return,732.0600000000001,2025,8,Wednesday
FB001241,Bottoms,H&M,Winter,M,Blue,55.49,0.0,55.49,2025-08-06,25,4.6,False,No Return,1387.25,2025,8,Wednesday
FB001242,Accessories,Ann Taylor,Winter,Unknown,White,30.58,9.8,27.58,2025-08-06,34,3.4,False,No Return,937.7199999999999,2025,8,Wednesday
FB001243,Bottoms,Mango,Fall,S,Red,116.58,0.0,116.58,2025-08-06,47,1.2,False,No Return,5479.26,2025,8,Wednesday
FB001244,Dresses,Zara,Winter,XL,Navy,79.18,21.1,62.47,2025-08-06,36,1.5,True,Changed Mind,2248.92,2025,8,Wednesday
FB001245,Dresses,Forever21,Summer,Unknown,Navy,88.71,0.0,88.71,2025-08-06,3,3.5,False,No Return,266.13,2025,8,Wednesday
FB001246,Dresses,Banana Republic,Spring,XXL,Purple,150.58,0.0,150.58,2024-12-19,38,2.1,False,No Return,5722.040000000001,2024,12,Thursday
FB001247,Dresses,Uniqlo,Summer,XXL,White,179.9,9.3,163.17,2025-08-06,34,2.1,False,No Return,5547.78,2025,8,Wednesday
FB001248,Outerwear,Forever21,Spring,XL,Red,135.3,0.0,135.3,2025-02-16,19,4.6,False,No Return,2570.7000000000003,2025,2,Sunday
FB001249,Shoes,Uniqlo,Fall,XXL,Black,146.43,0.0,146.43,2025-08-06,7,2.5,False,No Return,1025.01,2025,8,Wednesday
FB001250,Outerwear,Forever21,Winter,M,Green,160.27,0.0,160.27,2025-08-06,11,2.0,False,No Return,1762.97,2025,8,Wednesday
FB001251,Shoes,Mango,Winter,M,Gray,169.87,8.8,154.92,2025-08-06,36,2.1,False,No Return,5577.12,2025,8,Wednesday
FB001252,Shoes,Ann Taylor,Summer,Unknown,Gray,137.33,0.0,137.33,2025-08-06,35,4.6,False,No Return,4806.55,2025,8,Wednesday
FB001253,Bottoms,Forever21,Summer,XXL,Red,38.18,0.0,38.18,2025-08-06,38,2.986604189636163,False,No Return,1450.84,2025,8,Wednesday
FB001254,Tops,Zara,Summer,XXL,Blue,40.62,20.1,32.46,2025-08-06,7,2.986604189636163,False,No Return,227.22,2025,8,Wednesday
FB001255,Bottoms,H&M,Winter,XS,Black,56.4,23.3,43.26,2025-08-06,35,2.986604189636163,False,No Return,1514.1,2025,8,Wednesday
FB001256,Accessories,Forever21,Summer,Unknown,Green,19.56,0.0,19.56,2025-08-06,13,3.1,False,No Return,254.27999999999997,2025,8,Wednesday
FB001257,Shoes,H&M,Winter,L,White,155.66,0.0,155.66,2025-08-06,3,4.0,False,No Return,466.98,2025,8,Wednesday
FB001258,Tops,Zara,Summer,S,Purple,106.2,0.0,106.2,2025-08-06,10,1.1,False,No Return,1062.0,2025,8,Wednesday
FB001259,Outerwear,Ann Taylor,Fall,XXL,Navy,158.31,0.0,158.31,2025-08-06,7,5.0,False,No Return,1108.17,2025,8,Wednesday
FB001260,Dresses,Mango,Spring,XL,Pink,102.3,42.2,59.13,2025-05-30,43,1.3,False,No Return,2542.59,2025,5,Friday
FB001261,Accessories,Gap,Fall,Unknown,Navy,53.46,58.0,22.45,2025-08-06,6,4.2,False,No Return,134.7,2025,8,Wednesday
FB001262,Dresses,Uniqlo,Summer,XS,Blue,101.78,22.9,78.47,2025-08-06,5,1.2,True,Damaged,392.35,2025,8,Wednesday
FB001263,Outerwear,Banana Republic,Summer,M,Gray,112.28,0.0,112.28,2025-08-06,41,4.1,False,No Return,4603.4800000000005,2025,8,Wednesday
FB001264,Accessories,Banana Republic,Winter,Unknown,Pink,47.51,0.0,47.51,2025-08-06,39,4.4,False,No Return,1852.8899999999999,2025,8,Wednesday
FB001265,Tops,Uniqlo,Winter,XXL,Beige,80.39,0.0,80.39,2025-08-06,24,2.986604189636163,False,No Return,1929.3600000000001,2025,8,Wednesday
FB001266,Bottoms,Mango,Winter,L,Red,64.75,26.4,47.66,2025-08-06,7,2.9,True,Wrong Item,333.62,2025,8,Wednesday
FB001267,Outerwear,Zara,Winter,L,Red,129.86,0.0,129.86,2025-08-06,41,1.7,False,No Return,5324.26,2025,8,Wednesday
FB001268,Bottoms,Banana Republic,Spring,L,Green,32.74,0.0,32.74,2024-08-12,23,4.0,True,Damaged,753.0200000000001,2024,8,Monday
FB001269,Bottoms,Uniqlo,Spring,L,Blue,79.27,0.0,79.27,2025-05-11,13,3.5,False,No Return,1030.51,2025,5,Sunday
FB001270,Tops,Forever21,Spring,S,Beige,119.38,0.0,119.38,2025-02-20,18,4.4,False,No Return,2148.84,2025,2,Thursday
FB001271,Dresses,H&M,Winter,S,White,66.17,0.0,66.17,2025-08-06,1,2.986604189636163,False,No Return,66.17,2025,8,Wednesday
FB001272,Accessories,H&M,Fall,Unknown,Purple,68.3,8.0,62.84,2025-08-06,18,3.1,False,No Return,1131.1200000000001,2025,8,Wednesday
FB001273,Outerwear,Mango,Fall,L,Purple,209.66,0.0,209.66,2025-08-06,30,2.1,False,No Return,6289.8,2025,8,Wednesday
FB001274,Shoes,Uniqlo,Summer,XS,Blue,154.82,0.0,154.82,2025-08-06,31,2.986604189636163,False,No Return,4799.42,2025,8,Wednesday
FB001275,Bottoms,H&M,Winter,S,Gray,37.53,0.0,37.53,2025-08-06,8,3.0,True,Changed Mind,300.24,2025,8,Wednesday
FB001276,Shoes,Zara,Summer,XS,Black,140.28,0.0,140.28,2025-08-06,10,1.9,False,No Return,1402.8,2025,8,Wednesday
FB001277,Shoes,Uniqlo,Summer,XS,White,171.07,0.0,171.07,2025-08-06,25,3.0,False,No Return,4276.75,2025,8,Wednesday
FB001278,Tops,Zara,Summer,M,Purple,77.87,0.0,77.87,2025-08-06,4,2.7,False,No Return,311.48,2025,8,Wednesday
FB001279,Tops,H&M,Spring,XL,Navy,80.54,0.0,80.54,2024-12-10,50,2.1,False,No Return,4027.0000000000005,2024,12,Tuesday
FB001280,Bottoms,Uniqlo,Summer,S,White,48.68,41.7,28.38,2025-08-06,20,1.3,True,Damaged,567.6,2025,8,Wednesday
FB001281,Shoes,Ann Taylor,Winter,XS,Purple,137.83,0.0,137.83,2025-08-06,32,3.4,True,Changed Mind,4410.56,2025,8,Wednesday
FB001282,Bottoms,Zara,Fall,XXL,Brown,96.88,44.8,53.48,2025-08-06,15,1.3,False,No Return,802.1999999999999,2025,8,Wednesday
FB001283,Tops,H&M,Spring,XL,Blue,46.44,36.8,29.35,2025-03-11,19,1.9,False,No Return,557.65,2025,3,Tuesday
FB001284,Bottoms,Gap,Winter,L,Brown,86.4,0.0,86.4,2025-08-06,26,3.7,False,No Return,2246.4,2025,8,Wednesday
FB001285,Bottoms,Mango,Fall,XXL,Green,113.83,51.6,55.09,2025-08-06,12,2.9,False,No Return,661.08,2025,8,Wednesday
FB001286,Bottoms,Zara,Summer,XS,Purple,64.68,42.9,36.93,2025-08-06,36,2.986604189636163,False,No Return,1329.48,2025,8,Wednesday
FB001287,Shoes,Forever21,Fall,Unknown,Beige,123.23,0.0,123.23,2025-08-06,40,4.3,False,No Return,4929.2,2025,8,Wednesday
FB001288,Accessories,Ann Taylor,Winter,Unknown,Red,69.69,0.0,69.69,2025-08-06,35,3.0,False,No Return,2439.15,2025,8,Wednesday
FB001289,Accessories,Banana Republic,Winter,Unknown,Green,46.15,24.4,34.89,2025-08-06,31,4.4,True,Size Issue,1081.59,2025,8,Wednesday
FB001290,Outerwear,H&M,Summer,XS,Navy,229.8,0.0,229.8,2025-08-06,46,3.6,False,No Return,10570.800000000001,2025,8,Wednesday
FB001291,Outerwear,Uniqlo,Fall,XS,Purple,179.44,19.6,144.27,2025-08-06,42,3.0,False,No Return,6059.34,2025,8,Wednesday
FB001292,Shoes,Banana Republic,Fall,L,Green,80.96,56.3,35.38,2025-08-06,41,2.2,True,Changed Mind,1450.5800000000002,2025,8,Wednesday
FB001293,Bottoms,Uniqlo,Fall,L,Green,62.3,19.2,50.34,2025-08-06,9,2.5,False,No Return,453.06000000000006,2025,8,Wednesday
FB001294,Accessories,Uniqlo,Fall,Unknown,Beige,58.83,12.5,51.48,2025-08-06,3,1.5,False,No Return,154.44,2025,8,Wednesday
FB001295,Tops,H&M,Summer,XXL,Navy,119.04,1.7,117.02,2025-08-06,34,4.1,False,No Return,3978.68,2025,8,Wednesday
FB001296,Outerwear,Zara,Summer,S,Navy,80.54,0.0,80.54,2025-08-06,3,1.8,True,Size Issue,241.62,2025,8,Wednesday
FB001297,Bottoms,Banana Republic,Winter,XS,Black,47.32,25.7,35.16,2025-08-06,2,3.2,False,No Return,70.32,2025,8,Wednesday
FB001298,Shoes,Gap,Winter,XL,Pink,104.57,27.4,75.92,2025-08-06,7,1.0,True,Quality Issue,531.44,2025,8,Wednesday
FB001299,Accessories,Zara,Winter,Unknown,Blue,38.37,23.3,29.43,2025-08-06,22,1.4,False,No Return,647.46,2025,8,Wednesday
FB001300,Outerwear,H&M,Winter,Unknown,Red,86.3,0.0,86.3,2025-08-06,33,3.9,False,No Return,2847.9,2025,8,Wednesday
FB001301,Accessories,Mango,Winter,Unknown,Purple,64.89,4.2,62.16,2025-08-06,40,1.4,False,No Return,2486.3999999999996,2025,8,Wednesday
FB001302,Accessories,Mango,Fall,Unknown,Navy,53.64,0.0,53.64,2025-08-06,18,2.3,False,No Return,965.52,2025,8,Wednesday
FB001303,Dresses,Mango,Summer,XXL,Pink,113.81,9.2,103.34,2025-08-06,11,2.4,False,No Return,1136.74,2025,8,Wednesday
FB001304,Tops,Ann Taylor,Summer,XXL,Beige,40.12,27.7,29.01,2025-08-06,29,1.7,True,Size Issue,841.2900000000001,2025,8,Wednesday
FB001305,Tops,Gap,Winter,M,Black,49.64,30.9,34.3,2025-08-06,21,2.0,False,No Return,720.3,2025,8,Wednesday
FB001306,Bottoms,Forever21,Summer,L,Brown,117.64,54.2,53.88,2025-08-06,25,4.6,True,Wrong Item,1347.0,2025,8,Wednesday
FB001307,Accessories,Mango,Summer,Unknown,Red,69.78,3.7,67.2,2025-08-06,14,3.2,False,No Return,940.8000000000001,2025,8,Wednesday
FB001308,Accessories,Forever21,Spring,Unknown,White,29.91,18.4,24.41,2025-03-03,10,4.9,False,No Return,244.1,2025,3,Monday
FB001309,Shoes,H&M,Fall,XL,Black,187.11,43.3,106.09,2025-08-06,26,3.0,False,No Return,2758.34,2025,8,Wednesday
FB001310,Accessories,Ann Taylor,Summer,Unknown,Beige,40.04,15.8,33.71,2025-08-06,31,1.8,False,No Return,1045.01,2025,8,Wednesday
FB001311,Dresses,Mango,Spring,XS,Beige,113.44,23.4,86.9,2025-03-07,1,2.986604189636163,False,No Return,86.9,2025,3,Friday
FB001312,Bottoms,Zara,Spring,S,Gray,119.84,0.0,119.84,2024-09-27,47,1.4,False,No Return,5632.4800000000005,2024,9,Friday
FB001313,Shoes,Uniqlo,Fall,XXL,Brown,167.27,0.0,167.27,2025-08-06,9,4.0,False,No Return,1505.43,2025,8,Wednesday
FB001314,Dresses,Banana Republic,Spring,XL,Blue,148.0,1.1,146.37,2025-02-23,43,2.0,False,No Return,6293.91,2025,2,Sunday
FB001315,Bottoms,H&M,Winter,XXL,Red,65.34,49.8,32.8,2025-08-06,9,2.986604189636163,False,No Return,295.2,2025,8,Wednesday
FB001316,Shoes,Banana Republic,Spring,M,Green,84.57,5.4,80.0,2025-07-17,33,2.986604189636163,False,No Return,2640.0,2025,7,Thursday
FB001317,Bottoms,Gap,Summer,XS,Gray,52.6,0.0,52.6,2025-08-06,35,1.2,True,Color Mismatch,1841.0,2025,8,Wednesday
FB001318,Shoes,Uniqlo,Summer,L,Green,106.37,0.0,106.37,2025-08-06,30,1.1,False,No Return,3191.1000000000004,2025,8,Wednesday
FB001319,Tops,Gap,Summer,XXL,Black,96.77,40.4,57.67,2025-08-06,31,4.5,False,No Return,1787.77,2025,8,Wednesday
FB001320,Outerwear,Banana Republic,Spring,L,Brown,99.02,0.0,99.02,2024-10-16,21,1.2,False,No Return,2079.42,2024,10,Wednesday
FB001321,Accessories,Zara,Spring,Unknown,Purple,68.89,36.9,43.47,2024-12-05,9,1.8,False,No Return,391.23,2024,12,Thursday
FB001322,Dresses,H&M,Spring,S,Pink,63.91,3.5,61.67,2025-05-19,14,2.1,False,No Return,863.38,2025,5,Monday
FB001323,Shoes,Mango,Fall,S,Navy,116.38,11.4,103.11,2025-08-06,15,2.986604189636163,False,No Return,1546.65,2025,8,Wednesday
FB001324,Bottoms,Uniqlo,Fall,XS,Green,71.74,0.0,71.74,2025-08-06,16,2.986604189636163,False,No Return,1147.84,2025,8,Wednesday
FB001325,Bottoms,Forever21,Winter,M,Beige,91.11,0.0,91.11,2025-08-06,38,3.3,False,No Return,3462.18,2025,8,Wednesday
FB001326,Accessories,Zara,Summer,Unknown,White,46.07,0.0,46.07,2025-08-06,25,2.5,False,No Return,1151.75,2025,8,Wednesday
FB001327,Dresses,Mango,Fall,S,Green,156.27,0.0,156.27,2025-08-06,43,2.986604189636163,False,No Return,6719.610000000001,2025,8,Wednesday
FB001328,Tops,Mango,Fall,XS,Pink,56.35,0.0,56.35,2025-08-06,31,1.5,False,No Return,1746.8500000000001,2025,8,Wednesday
FB001329,Bottoms,Zara,Winter,XS,Purple,118.21,23.1,90.9,2025-08-06,15,5.0,False,No Return,1363.5,2025,8,Wednesday
FB001330,Tops,Gap,Fall,XS,Beige,25.86,0.0,25.86,2025-08-06,46,1.5,False,No Return,1189.56,2025,8,Wednesday
FB001331,Tops,H&M,Fall,S,Green,91.67,23.7,69.94,2025-08-06,3,3.7,False,No Return,209.82,2025,8,Wednesday
FB001332,Bottoms,Uniqlo,Fall,L,Blue,25.29,7.9,23.29,2025-08-06,39,1.7,False,No Return,908.31,2025,8,Wednesday
FB001333,Accessories,H&M,Winter,Unknown,Navy,51.61,32.2,34.99,2025-08-06,34,4.8,False,No Return,1189.66,2025,8,Wednesday
FB001334,Outerwear,Banana Republic,Summer,XL,Black,143.61,24.6,108.28,2025-08-06,50,4.1,False,No Return,5414.0,2025,8,Wednesday
FB001335,Bottoms,Gap,Summer,L,Red,45.48,0.0,45.48,2025-08-06,29,2.3,False,No Return,1318.9199999999998,2025,8,Wednesday
FB001336,Shoes,Zara,Summer,Unknown,White,177.79,10.7,158.77,2025-08-06,37,2.986604189636163,False,No Return,5874.490000000001,2025,8,Wednesday
FB001337,Outerwear,Gap,Fall,XS,Purple,145.1,34.2,95.48,2025-08-06,14,2.986604189636163,False,No Return,1336.72,2025,8,Wednesday
FB001338,Shoes,Ann Taylor,Summer,XXL,Navy,190.78,0.0,190.78,2025-08-06,39,3.7,False,No Return,7440.42,2025,8,Wednesday
FB001339,Accessories,Forever21,Fall,Unknown,Blue,44.73,0.0,44.73,2025-08-06,25,1.1,False,No Return,1118.25,2025,8,Wednesday
FB001340,Shoes,Banana Republic,Winter,XXL,White,65.48,0.0,65.48,2025-08-06,7,4.6,False,No Return,458.36,2025,8,Wednesday
FB001341,Shoes,Gap,Spring,XS,Purple,86.1,0.0,86.1,2024-12-27,4,2.4,False,No Return,344.4,2024,12,Friday
FB001342,Bottoms,Uniqlo,Winter,XS,Green,100.14,0.0,100.14,2025-08-06,48,4.2,False,No Return,4806.72,2025,8,Wednesday
FB001343,Outerwear,Banana Republic,Winter,Unknown,Red,203.4,0.0,203.4,2025-08-06,18,1.8,False,No Return,3661.2000000000003,2025,8,Wednesday
FB001344,Tops,Gap,Winter,XS,White,95.22,24.4,71.99,2025-08-06,26,2.3,False,No Return,1871.7399999999998,2025,8,Wednesday
FB001345,Dresses,H&M,Fall,XL,Red,173.88,31.6,118.93,2025-08-06,5,3.2,False,No Return,594.6500000000001,2025,8,Wednesday
FB001346,Dresses,H&M,Winter,L,Beige,160.05,0.0,160.05,2025-08-06,23,4.0,False,No Return,3681.15,2025,8,Wednesday
FB001347,Tops,Forever21,Winter,XS,Blue,59.53,0.0,59.53,2025-08-06,28,1.5,False,No Return,1666.8400000000001,2025,8,Wednesday
FB001348,Dresses,Mango,Fall,XS,Blue,155.32,0.0,155.32,2025-08-06,19,4.1,False,No Return,2951.08,2025,8,Wednesday
FB001349,Bottoms,Forever21,Spring,XL,Black,29.65,41.0,17.49,2024-08-26,21,4.5,True,Quality Issue,367.28999999999996,2024,8,Monday
FB001350,Outerwear,Mango,Winter,XXL,Brown,237.53,23.2,182.42,2025-08-06,23,2.2,False,No Return,4195.66,2025,8,Wednesday
FB001351,Outerwear,Ann Taylor,Summer,M,Pink,81.67,0.0,81.67,2025-08-06,34,3.1,True,Damaged,2776.78,2025,8,Wednesday
FB001352,Bottoms,Banana Republic,Spring,M,Beige,37.07,0.0,37.07,2025-05-01,13,2.986604189636163,False,No Return,481.91,2025,5,Thursday
FB001353,Tops,Uniqlo,Fall,XXL,Purple,80.97,0.0,80.97,2025-08-06,13,2.986604189636163,False,No Return,1052.61,2025,8,Wednesday
FB001354,Accessories,Zara,Spring,Unknown,Gray,77.68,29.9,54.45,2025-07-24,33,4.0,True,Damaged,1796.8500000000001,2025,7,Thursday
FB001355,Tops,Banana Republic,Summer,XXL,Green,117.58,1.0,116.4,2025-08-06,27,3.3,False,No Return,3142.8,2025,8,Wednesday
FB001356,Outerwear,Mango,Fall,XL,Blue,130.09,28.3,93.27,2025-08-06,41,2.3,False,No Return,3824.0699999999997,2025,8,Wednesday
FB001357,Tops,Uniqlo,Fall,XS,Purple,63.69,0.0,63.69,2025-08-06,11,3.0,False,No Return,700.5899999999999,2025,8,Wednesday
